province,city,district,lng,lat,level
辽宁省,抚顺市,新宾满族自治县,125.037547,41.732456,district
辽宁省,抚顺市,清原满族自治县,124.927192,42.10135,district
辽宁省,本溪市,,123.770519,41.297909,city
辽宁省,本溪市,平山区,123.761231,41.291581,district
辽宁省,本溪市,溪湖区,123.765226,41.330056,district
辽宁省,本溪市,明山区,123.763288,41.302429,district
辽宁省,本溪市,南芬区,123.748381,41.104093,district
辽宁省,本溪市,本溪满族自治县,124.126156,41.300344,district
辽宁省,本溪市,桓仁满族自治县,125.359195,41.268997,district
辽宁省,丹东市,,124.383044,40.124296,city
辽宁省,丹东市,元宝区,124.397814,40.136483,district
辽宁省,丹东市,振兴区,124.361153,40.102801,district
辽宁省,丹东市,振安区,124.427709,40.158557,district
辽宁省,丹东市,宽甸满族自治县,124.784867,40.730412,district
辽宁省,丹东市,东港市,124.149437,39.883467,district
辽宁省,丹东市,凤城市,124.071067,40.457567,district
辽宁省,锦州市,,121.135742,41.119269,city
辽宁省,锦州市,古塔区,121.130085,41.115719,district
辽宁省,锦州市,凌河区,121.151304,41.114662,district
辽宁省,锦州市,太和区,121.107297,41.105378,district
辽宁省,锦州市,黑山县,122.117915,41.691804,district
辽宁省,锦州市,义县,121.242831,41.537224,district
辽宁省,锦州市,凌海市,121.364236,41.171738,district
辽宁省,锦州市,北镇市,121.795962,41.598764,district
辽宁省,营口市,,122.235151,40.667432,city
辽宁省,营口市,站前区,122.253235,40.669949,district
辽宁省,营口市,西市区,122.210067,40.663086,district
辽宁省,营口市,鲅鱼圈区,122.127242,40.263646,district
辽宁省,营口市,老边区,122.382584,40.682723,district
辽宁省,营口市,盖州市,122.355534,40.405234,district
辽宁省,营口市,大石桥市,122.505894,40.633973,district
辽宁省,阜新市,,121.648962,42.011796,city
辽宁省,阜新市,海州区,121.657639,42.011162,district
辽宁省,阜新市,新邱区,121.790541,42.086603,district
辽宁省,阜新市,太平区,121.677575,42.011145,district
辽宁省,阜新市,清河门区,121.42018,41.780477,district
辽宁省,阜新市,细河区,121.654791,42.019218,district
辽宁省,阜新市,阜新蒙古族自治县,121.743125,42.058607,district
辽宁省,阜新市,彰武县,122.537444,42.384823,district
辽宁省,辽阳市,,123.18152,41.269402,city
辽宁省,辽阳市,白塔区,123.172611,41.26745,district
辽宁省,辽阳市,文圣区,123.188227,41.266765,district
辽宁省,辽阳市,宏伟区,123.200461,41.205747,district
辽宁省,辽阳市,弓长岭区,123.431633,41.157831,district
辽宁省,辽阳市,太子河区,123.185336,41.251682,district
辽宁省,辽阳市,辽阳县,123.079674,41.216479,district
辽宁省,辽阳市,灯塔市,123.325864,41.427836,district
辽宁省,盘锦市,,122.06957,41.124484,city
辽宁省,盘锦市,双台子区,122.055733,41.190365,district
辽宁省,盘锦市,兴隆台区,122.071624,41.122423,district
辽宁省,盘锦市,大洼区,122.071708,40.994428,district
辽宁省,盘锦市,盘山县,121.98528,41.240701,district
辽宁省,铁岭市,,123.844279,42.290585,city
辽宁省,铁岭市,银州区,123.844877,42.292278,district
辽宁省,铁岭市,清河区,124.14896,42.542978,district
辽宁省,铁岭市,铁岭县,123.725669,42.223316,district
辽宁省,铁岭市,西丰县,124.72332,42.738091,district
辽宁省,铁岭市,昌图县,124.11017,42.784441,district
辽宁省,铁岭市,调兵山市,123.545366,42.450734,district
辽宁省,铁岭市,开原市,124.045551,42.542141,district
辽宁省,朝阳市,,120.451176,41.576758,city
辽宁省,朝阳市,双塔区,120.44877,41.579389,district
辽宁省,朝阳市,龙城区,120.413376,41.576749,district
辽宁省,朝阳市,朝阳县,120.404217,41.526342,district
辽宁省,朝阳市,建平县,119.642363,41.402576,district
辽宁省,朝阳市,喀喇沁左翼蒙古族自治县,119.744883,41.125428,district
辽宁省,朝阳市,北票市,120.766951,41.803286,district
辽宁省,朝阳市,凌源市,119.404789,41.243086,district
辽宁省,葫芦岛市,,120.856394,40.755572,city
辽宁省,葫芦岛市,连山区,120.85937,40.755143,district
辽宁省,葫芦岛市,龙港区,120.838569,40.709991,district
辽宁省,葫芦岛市,南票区,120.752314,41.098813,district
辽宁省,葫芦岛市,绥中县,120.342112,40.328407,district
辽宁省,葫芦岛市,建昌县,119.807776,40.812871,district
辽宁省,葫芦岛市,兴城市,120.729365,40.619413,district
吉林省,,,125.3245,43.886841,province
吉林省,长春市,,125.3245,43.886841,city
吉林省,长春市,南关区,125.337237,43.890235,district
吉林省,长春市,宽城区,125.342828,43.903823,district
吉林省,长春市,朝阳区,125.318042,43.86491,district
吉林省,长春市,二道区,125.384727,43.870824,district
吉林省,长春市,绿园区,125.272467,43.892177,district
吉林省,长春市,双阳区,125.659018,43.525168,district
吉林省,长春市,九台区,125.844682,44.157155,district
吉林省,长春市,农安县,125.175287,44.431258,district
吉林省,长春市,榆树市,126.550107,44.827642,district
吉林省,长春市,德惠市,125.703327,44.533909,district
吉林省,长春市,公主岭市,124.817588,43.509474,district
吉林省,吉林市,,126.55302,43.843577,city
吉林省,吉林市,昌邑区,126.570766,43.851118,district
吉林省,吉林市,龙潭区,126.561429,43.909755,district
吉林省,吉林市,船营区,126.55239,43.843804,district
吉林省,吉林市,丰满区,126.560759,43.816594,district
吉林省,吉林市,永吉县,126.501622,43.667416,district
吉林省,吉林市,蛟河市,127.342739,43.720579,district
吉林省,吉林市,桦甸市,126.745445,42.972093,district
吉林省,吉林市,舒兰市,126.947813,44.410906,district
吉林省,吉林市,磐石市,126.059929,42.942476,district
吉林省,四平市,,124.370785,43.170344,city
吉林省,四平市,铁西区,124.360894,43.176263,district
吉林省,四平市,铁东区,124.388464,43.16726,district
吉林省,四平市,梨树县,124.335802,43.30831,district
吉林省,四平市,伊通满族自治县,125.303124,43.345464,district
吉林省,四平市,双辽市,123.505283,43.518275,district
吉林省,辽源市,,125.145349,42.902692,city
吉林省,辽源市,龙山区,125.145164,42.902702,district
吉林省,辽源市,西安区,125.151424,42.920415,district
吉林省,辽源市,东丰县,125.529623,42.675228,district
吉林省,辽源市,东辽县,124.991995,42.927724,district
吉林省,通化市,,125.936501,41.721177,city
吉林省,通化市,东昌区,125.936716,41.721233,district
吉林省,通化市,二道江区,126.045987,41.777564,district
吉林省,通化市,通化县,125.753121,41.677918,district
吉林省,通化市,辉南县,126.042821,42.683459,district
吉林省,通化市,柳河县,125.740536,42.281484,district
吉林省,通化市,梅河口市,125.687336,42.530002,district
吉林省,通化市,集安市,126.186204,41.126276,district
吉林省,白山市,,126.427839,41.942505,city
吉林省,白山市,浑江区,126.428035,41.943065,district
吉林省,白山市,江源区,126.584229,42.048109,district
吉林省,白山市,抚松县,127.273796,42.332643,district
吉林省,白山市,靖宇县,126.808386,42.389689,district
吉林省,白山市,长白朝鲜族自治县,128.203384,41.419361,district
吉林省,白山市,临江市,126.919296,41.810689,district
吉林省,松原市,,124.823608,45.118243,city
吉林省,松原市,宁江区,124.827851,45.176498,district
吉林省,松原市,前郭尔罗斯蒙古族自治县,124.826808,45.116288,district
吉林省,松原市,长岭县,123.985184,44.276579,district
吉林省,松原市,乾安县,124.024361,45.006846,district
吉林省,松原市,扶余市,126.042758,44.986199,district
吉林省,白城市,,122.841114,45.619026,city
吉林省,白城市,洮北区,122.842499,45.619253,district
吉林省,白城市,镇赉县,123.202246,45.846089,district
吉林省,白城市,通榆县,123.088543,44.80915,district
吉林省,白城市,洮南市,122.783779,45.339113,district
吉林省,白城市,大安市,124.291512,45.507648,district
吉林省,延边朝鲜族自治州,,129.513228,42.904823,city
吉林省,延边朝鲜族自治州,延吉市,129.51579,42.906964,district
吉林省,延边朝鲜族自治州,图们市,129.846701,42.966621,district
吉林省,延边朝鲜族自治州,敦化市,128.22986,43.366921,district
吉林省,延边朝鲜族自治州,珲春市,130.365787,42.871057,district
吉林省,延边朝鲜族自治州,龙井市,129.425747,42.771029,district
吉林省,延边朝鲜族自治州,和龙市,129.008748,42.547004,district
吉林省,延边朝鲜族自治州,汪清县,129.766161,43.315426,district
吉林省,延边朝鲜族自治州,安图县,128.901865,43.110994,district
黑龙江省,,,126.642464,45.756967,province
黑龙江省,哈尔滨市,,126.642464,45.756967,city
黑龙江省,哈尔滨市,道里区,126.612532,45.762035,district
黑龙江省,哈尔滨市,南岗区,126.652098,45.755971,district
黑龙江省,哈尔滨市,道外区,126.648838,45.78454,district
黑龙江省,哈尔滨市,平房区,126.629257,45.605567,district
黑龙江省,哈尔滨市,松北区,126.563066,45.814656,district
黑龙江省,哈尔滨市,香坊区,126.667049,45.713067,district
黑龙江省,哈尔滨市,呼兰区,126.603302,45.98423,district
黑龙江省,哈尔滨市,阿城区,126.972726,45.538372,district
黑龙江省,哈尔滨市,双城区,126.308784,45.377942,district
黑龙江省,哈尔滨市,依兰县,129.565594,46.315105,district
黑龙江省,哈尔滨市,方正县,128.836131,45.839536,district
黑龙江省,哈尔滨市,宾县,127.48594,45.759369,district
黑龙江省,哈尔滨市,巴彦县,127.403602,46.081889,district
黑龙江省,哈尔滨市,木兰县,128.042675,45.949826,district
黑龙江省,哈尔滨市,通河县,128.747786,45.977618,district
黑龙江省,哈尔滨市,延寿县,128.331886,45.455648,district
黑龙江省,哈尔滨市,尚志市,127.968539,45.214953,district
黑龙江省,哈尔滨市,五常市,127.15759,44.919418,district
黑龙江省,齐齐哈尔市,,123.95792,47.342081,city
黑龙江省,齐齐哈尔市,龙沙区,123.957338,47.341736,district
黑龙江省,齐齐哈尔市,建华区,123.955888,47.354494,district
黑龙江省,齐齐哈尔市,铁锋区,123.973555,47.339499,district
黑龙江省,齐齐哈尔市,昂昂溪区,123.813181,47.156867,district
黑龙江省,齐齐哈尔市,富拉尔基区,123.638873,47.20697,district
黑龙江省,齐齐哈尔市,碾子山区,122.887972,47.51401,district
黑龙江省,齐齐哈尔市,梅里斯达斡尔族区,123.754599,47.311113,district
黑龙江省,齐齐哈尔市,龙江县,123.187225,47.336388,district
黑龙江省,齐齐哈尔市,依安县,125.307561,47.890098,district
黑龙江省,齐齐哈尔市,泰来县,123.41953,46.39233,district
黑龙江省,齐齐哈尔市,甘南县,123.506034,47.917838,district
黑龙江省,齐齐哈尔市,富裕县,124.469106,47.797172,district
黑龙江省,齐齐哈尔市,克山县,125.874355,48.034342,district
黑龙江省,齐齐哈尔市,克东县,126.249094,48.03732,district
黑龙江省,齐齐哈尔市,拜泉县,126.091911,47.607363,district
黑龙江省,齐齐哈尔市,讷河市,124.882172,48.481133,district
黑龙江省,鸡西市,,130.975966,45.300046,city
黑龙江省,鸡西市,鸡冠区,130.974374,45.30034,district
黑龙江省,鸡西市,恒山区,130.910636,45.213242,district
黑龙江省,鸡西市,滴道区,130.846823,45.348812,district
黑龙江省,鸡西市,梨树区,130.697781,45.092195,district
黑龙江省,鸡西市,城子河区,131.010501,45.338248,district
黑龙江省,鸡西市,麻山区,130.481126,45.209607,district
黑龙江省,鸡西市,鸡东县,131.148907,45.250892,district
黑龙江省,鸡西市,虎林市,132.973881,45.767985,district
黑龙江省,鸡西市,密山市,131.874137,45.54725,district
黑龙江省,鹤岗市,,130.277487,47.332085,city
黑龙江省,鹤岗市,向阳区,130.292478,47.345372,district
黑龙江省,鹤岗市,工农区,130.276652,47.331678,district
黑龙江省,鹤岗市,南山区,130.275533,47.31324,district
黑龙江省,鹤岗市,兴安区,130.236169,47.252911,district
黑龙江省,鹤岗市,东山区,130.31714,47.337385,district
黑龙江省,鹤岗市,兴山区,130.30534,47.35997,district
黑龙江省,鹤岗市,萝北县,130.829087,47.577577,district
黑龙江省,鹤岗市,绥滨县,131.860526,47.289892,district
黑龙江省,双鸭山市,,131.157304,46.643442,city
黑龙江省,双鸭山市,尖山区,131.15896,46.642961,district
黑龙江省,双鸭山市,岭东区,131.163675,46.591076,district
黑龙江省,双鸭山市,四方台区,131.333181,46.594347,district
黑龙江省,双鸭山市,宝山区,131.404294,46.573366,district
黑龙江省,双鸭山市,集贤县,131.13933,46.72898,district
黑龙江省,双鸭山市,友谊县,131.810622,46.775159,district
黑龙江省,双鸭山市,宝清县,132.206415,46.328781,district
黑龙江省,双鸭山市,饶河县,134.021162,46.801288,district
黑龙江省,大庆市,,125.11272,46.590734,city
黑龙江省,大庆市,萨尔图区,125.114643,46.596356,district
黑龙江省,大庆市,龙凤区,125.145794,46.573948,district
黑龙江省,大庆市,让胡路区,124.868341,46.653254,district
黑龙江省,大庆市,红岗区,124.889528,46.403049,district
黑龙江省,大庆市,大同区,124.818509,46.034304,district
黑龙江省,大庆市,肇州县,125.273254,45.708685,district
黑龙江省,大庆市,肇源县,125.081974,45.518832,district
黑龙江省,大庆市,林甸县,124.877742,47.186411,district
黑龙江省,大庆市,杜尔伯特蒙古族自治县,124.446259,46.865973,district
黑龙江省,伊春市,,128.899396,47.724775,city
黑龙江省,伊春市,伊美区,128.907303,47.728171,district
黑龙江省,伊春市,乌翠区,128.669859,47.726728,district
